product_id,category_id,rank
1701,51,57
1701,175,311
1701,186,243
1701,188,881
1701,201,433
1702,51,58
1702,176,427
1702,185,576
1702,188,882
1702,201,434
1703,51,59
1703,185,577
1703,188,883
1703,195,106
1703,201,435
1704,51,60
1704,185,578
1704,188,884
1704,193,110
1704,201,436
1705,51,61
1705,176,428
1705,185,579
1705,188,885
1705,201,437
1706,51,62
1706,175,312
1706,186,244
1706,188,886
1706,201,438
1707,51,63
1707,185,580
1707,188,887
1707,192,97
1707,201,439
1708,51,64
1708,176,429
1708,185,581
1708,188,888
1708,201,440
1709,51,65
1709,186,245
1709,188,889
1709,195,107
1709,201,441
1710,72,1
1710,176,430
1710,180,495
1710,201,442
1711,48,64
1711,175,313
1711,180,496
1711,188,890
1711,198,274
1712,48,65
1712,176,431
1712,180,497
1712,188,891
1712,198,275
1713,48,66
1713,180,498
1713,188,892
1713,193,111
1713,200,622
1714,48,67
1714,180,499
1714,188,893
1714,194,308
1714,198,276
1715,48,68
1715,180,500
1715,188,894
1715,196,85
1715,200,623
1716,48,69
1716,176,432
1716,180,501
1716,188,895
1716,198,277
1717,48,70
1717,175,314
1717,180,502
1717,188,896
1717,198,278
1718,48,71
1718,180,503
1718,189,148
1718,193,112
1718,199,448
1719,48,72
1719,180,504
1719,188,897
1719,195,108
1719,199,449
1720,48,97
1720,180,505
1720,188,898
1720,194,309
1720,200,624
1721,48,73
1721,185,582
1721,188,899
1721,195,109
1721,199,450
1722,48,74
1722,180,506
1722,188,900
1722,193,113
1722,200,625
1723,48,75
1723,176,433
1723,180,507
1723,189,149
1723,200,626
1724,48,76
1724,177,153
1724,180,508
1724,188,901
1724,200,627
1725,48,77
1725,180,509
1725,188,902
1725,194,310
1725,200,628
1726,48,78
1726,176,434
1726,180,510
1726,188,903
1726,200,629
1727,48,79
1727,175,315
1727,180,511
1727,189,150
1727,200,630
1728,48,80
1728,185,583
1728,188,904
1728,196,86
1728,200,631
1729,48,81
1729,175,316
1729,180,512
1729,188,905
1729,200,632
1730,48,82
1730,180,513
1730,188,906
1730,193,114
1730,200,633
1731,52,67
1731,185,584
1731,188,907
1731,194,311
1731,201,443
1732,52,68
1732,185,585
1732,188,908
1732,194,312
1732,201,444
1733,52,69
1733,185,586
1733,188,909
1733,194,313
1733,201,445
1734,52,70
1734,185,587
1734,188,910
1734,194,314
1734,201,446
1735,52,71
1735,185,588
1735,188,911
1735,194,315
1735,201,447
1736,52,154
1736,186,246
1736,188,912
1736,194,316
1736,201,448
1737,52,73
1737,186,247
1737,188,913
1737,194,317
1737,201,449
1738,52,147
1738,186,248
1738,188,914
1738,194,318
1738,201,450
1739,52,75
1739,186,249
1739,188,915
1739,194,319
1739,201,451
1740,52,76
1740,186,250
1740,188,916
1740,194,320
1740,201,452
1741,52,150
1741,186,251
1741,188,917
1741,194,321
1741,201,453
1742,52,78
1742,186,252
1742,188,918
1742,194,322
1742,201,454
1743,52,139
1743,186,253
1743,188,919
1743,194,323
1743,201,455
1744,52,142
1744,186,254
1744,188,920
1744,194,324
1744,201,456
1745,52,81
1745,185,589
1745,187,18
1745,194,325
1745,201,457
1746,52,82
1746,185,590
1746,188,921
1746,194,326
1746,201,458
1747,52,83
1747,185,591
1747,188,922
1747,194,327
1747,201,459
1748,52,84
1748,185,592
1748,188,923
1748,194,328
1748,201,460
1749,52,85
1749,185,593
1749,188,924
1749,194,329
1749,201,461
1750,32,1
1750,52,2
1750,174,3
1750,178,4
1750,180,5
1750,181,6
1750,188,7
1750,194,8
1750,197,9
1750,201,10
1750,216,11
1750,217,12
1751,52,87
1751,186,255
1751,188,926
1751,194,331
1751,201,463
1752,52,88
1752,185,594
1752,189,151
1752,194,332
1752,201,464
1753,52,89
1753,186,256
1753,189,152
1753,194,333
1753,201,465
1754,52,90
1754,185,595
1754,188,927
1754,194,334
1754,201,466
1755,52,91
1755,186,257
1755,189,153
1755,194,335
1755,201,467
1756,39,65
1756,185,596
1756,194,336
1756,201,468
1757,39,25
1757,177,154
1757,185,597
1757,201,469
1758,39,26
1758,176,435
1758,185,598
1758,201,470
1759,39,27
1759,185,599
1759,193,115
1759,201,471
1760,39,28
1760,175,317
1760,185,600
1760,201,472
1761,39,29
1761,185,601
1761,192,98
1761,201,473
1762,39,30
1762,175,318
1762,185,602
1762,201,474
1763,41,23
1763,175,319
1763,185,603
1763,188,928
1763,201,475
1764,41,24
1764,185,604
1764,188,929
1764,196,87
1764,201,476
1765,41,25
1765,185,605
1765,188,930
1765,196,88
1765,201,477
1766,41,26
1766,185,606
1766,188,931
1766,196,89
1766,201,478
1767,39,31
1767,175,320
1767,185,607
1767,201,479
1768,39,32
1768,175,321
1768,185,608
1768,201,480
1769,39,33
1769,185,609
1769,192,99
1769,201,481
1770,39,34
1770,177,155
1770,185,610
1770,201,482
1771,39,35
1771,185,611
1771,193,116
1771,201,483
1772,39,69
1772,176,436
1772,185,612
1772,201,484
1773,39,37
1773,175,322
1773,185,613
1773,201,485
1774,39,38
1774,176,437
1774,185,614
1774,201,486
1775,39,39
1775,185,615
1775,192,100
1775,201,487
1776,39,40
1776,177,156
1776,185,616
1776,201,488
1777,39,41
1777,177,157
1777,185,617
1777,201,489
1778,39,42
1778,176,438
1778,185,618
1778,201,490
1779,39,43
1779,185,619
1779,192,101
1779,201,491
1780,41,27
1780,185,620
1780,188,932
1780,196,90
1780,201,492
1781,41,28
1781,185,621
1781,188,933
1781,195,110
1781,201,493
1782,41,29
1782,185,622
1782,188,934
1782,196,91
1782,201,494
1783,41,30
1783,185,623
1783,188,935
1783,193,117
1783,201,495
1784,41,31
1784,185,624
1784,188,936
1784,194,337
1784,201,496
1785,41,32
1785,185,625
1785,188,937
1785,195,111
1785,201,497
1786,39,73
1786,175,323
1786,185,626
1786,201,498
1787,39,45
1787,177,158
1787,185,627
1787,201,499
1788,39,77
1788,176,439
1788,185,628
1788,201,500
1789,39,81
1789,176,440
1789,185,629
1789,201,501
1790,45,122
1790,180,515
1790,188,938
1790,196,92
1790,200,634
1791,45,123
1791,176,441
1791,185,630
1791,188,939
1791,200,635
1792,45,124
1792,185,631
1792,188,940
1792,193,118
1792,200,636
1793,45,125
1793,175,324
1793,185,632
1793,188,941
1793,200,637
1794,45,126
1794,175,325
1794,185,633
1794,188,942
1794,200,638
1795,45,127
1795,176,442
1795,185,634
1795,188,943
1795,200,639
1796,45,128
1796,176,443
1796,185,635
1796,188,944
1796,200,640
1797,45,129
1797,176,444
1797,180,516
1797,188,945
1797,200,641
1798,45,130
1798,175,326
1798,185,636
1798,200,642
1798,201,827
1799,45,131
1799,185,637
1799,188,947
1799,193,119
1799,200,643
1800,45,132
1800,176,445
1800,185,638
1800,188,948
1800,200,644
1801,45,133
1801,176,446
1801,186,258
1801,188,949
1801,200,645
1802,45,134
1802,176,447
1802,185,639
1802,188,950
1802,200,646
1803,45,135
1803,175,327
1803,186,259
1803,188,951
1803,200,647
1804,45,136
1804,175,328
1804,185,640
1804,188,952
1804,200,648
1805,45,137
1805,176,448
1805,185,641
1805,188,953
1805,200,649
1806,45,138
1806,176,449
1806,185,642
1806,188,954
1806,200,650
1807,45,139
1807,185,643
1807,188,955
1807,194,338
1807,200,651
1808,45,140
1808,185,644
1808,188,956
1808,196,93
1808,200,652
1809,45,141
1809,185,645
1809,188,957
1809,196,94
1809,200,653
1810,45,142
1810,175,329
1810,185,646
1810,188,958
1810,200,654
1811,45,143
1811,176,450
1811,185,647
1811,188,959
1811,200,655
1812,45,144
1812,175,330
1812,185,648
1812,188,960
1812,200,656
1813,45,145
1813,185,649
1813,188,961
1813,193,120
1813,200,657
1814,45,146
1814,175,331
1814,185,650
1814,188,962
1814,200,658
1815,45,147
1815,175,332
1815,185,651
1815,188,963
1815,200,659
1816,45,148
1816,185,652
1816,188,964
1816,194,339
1816,201,502
1817,45,149
1817,176,451
1817,185,653
1817,188,965
1817,201,503
1818,45,150
1818,175,333
1818,185,654
1818,188,966
1818,201,504
1819,45,151
1819,176,452
1819,185,655
1819,188,967
1819,201,505
1820,45,152
1820,176,453
1820,185,656
1820,188,968
1820,201,506
1821,45,153
1821,175,334
1821,185,657
1821,188,969
1821,201,507
1822,45,154
1822,176,454
1822,185,658
1822,188,970
1822,201,508
1823,45,155
1823,185,659
1823,188,971
1823,194,340
1823,201,509
1824,45,156
1824,176,455
1824,180,517
1824,188,972
1824,201,510
1825,45,157
1825,180,518
1825,188,973
1825,193,121
1825,201,511
1826,45,158
1826,176,456
1826,180,519
1826,198,453
1826,201,512
1827,45,159
1827,175,335
1827,186,260
1827,188,975
1827,201,513
1828,44,132
1828,180,520
1828,188,976
1828,194,341
1828,198,279
1829,44,328
1829,176,457
1829,180,521
1829,188,977
1829,200,660
1830,44,327
1830,177,159
1830,185,660
1830,188,978
1830,200,661
1831,44,326
1831,176,458
1831,185,661
1831,188,979
1831,200,662
1832,44,325
1832,175,336
1832,185,662
1832,187,19
1832,200,663
1833,44,324
1833,185,663
1833,188,980
1833,193,122
1833,200,664
1834,44,323
1834,185,664
1834,188,981
1834,193,123
1834,200,665
1835,44,322
1835,185,665
1835,188,982
1835,196,95
1835,200,666
1836,44,140
1836,175,337
1836,180,522
1836,188,983
1836,200,667
1837,44,321
1837,185,666
1837,188,984
1837,194,342
1837,201,514
1838,44,320
1838,176,459
1838,185,667
1838,188,985
1838,200,668
1839,44,319
1839,176,460
1839,180,523
1839,188,986
1839,200,669
1840,44,318
1840,176,461
1840,180,524
1840,188,987
1840,200,670
1841,44,317
1841,180,525
1841,188,988
1841,193,124
1841,200,671
1842,44,316
1842,176,462
1842,185,668
1842,188,989
1842,200,672
1842,201,515
1843,44,315
1843,176,463
1843,185,669
1843,188,990
1843,200,673
1844,44,148
1844,176,464
1844,180,526
1844,188,991
1844,200,674
1845,44,314
1845,176,465
1845,185,670
1845,188,992
1845,200,675
1846,44,313
1846,176,466
1846,185,671
1846,188,993
1846,200,676
1847,44,312
1847,185,672
1847,188,994
1847,193,125
1847,200,677
1848,44,311
1848,176,467
1848,185,673
1848,188,995
1848,200,678
1849,44,310
1849,175,338
1849,185,674
1849,188,996
1849,200,679
1850,44,309
1850,176,468
1850,185,675
1850,188,997
1850,200,680
1851,44,308
1851,175,339
1851,180,527
1851,188,998
1851,200,681
1852,44,156
1852,176,469
1852,180,528
1852,188,999
1852,200,682
1853,44,307
1853,185,676
1853,188,1000
1853,196,96
1853,198,280
1853,200,683
1854,44,306
1854,185,677
1854,188,1001
1854,195,112
1854,200,684
1855,44,305
1855,180,529
1855,188,1002
1855,195,113
1855,200,685
1856,44,304
1856,175,340
1856,185,678
1856,188,1003
1856,200,686
1857,44,303
1857,175,341
1857,185,679
1857,188,1004
1857,200,687
1857,201,516
1858,44,302
1858,175,342
1858,185,680
1858,188,1005
1858,200,688
1859,44,301
1859,176,470
1859,185,681
1859,188,1006
1859,200,689
1860,44,300
1860,175,343
1860,185,682
1860,188,1007
1860,200,690
1861,44,299
1861,185,683
1861,188,1008
1861,194,343
1861,201,517
1862,44,166
1862,49,33
1862,185,684
1862,187,20
1862,194,344
1862,200,691
1863,44,167
1863,49,34
1863,176,471
1863,180,530
1863,188,1009
1863,200,692
1864,44,168
1864,49,35
1864,175,344
1864,180,531
1864,188,1010
1864,200,693
1865,44,169
1865,49,36
1865,175,345
1865,180,532
1865,188,1011
1865,200,694
1866,44,170
1866,49,37
1866,176,472
1866,180,533
1866,188,1012
1866,200,695
1867,44,298
1867,176,473
1867,185,685
1867,188,1013
1867,200,696
1868,44,297
1868,175,346
1868,185,686
1868,188,1014
1868,200,697
1869,44,296
1869,176,474
1869,185,687
1869,188,1015
1869,200,698
1870,44,295
1870,175,347
1870,185,688
1870,188,1016
1870,200,699
1871,44,294
1871,175,348
1871,185,689
1871,188,1017
1871,200,700
1872,44,293
1872,185,690
1872,188,1018
1872,193,126
1872,200,701
1873,44,177
1873,185,691
1873,188,1019
1873,194,345
1873,201,518
1874,44,178
1874,185,692
1874,188,1020
1874,194,346
1874,201,519
1875,44,179
1875,185,693
1875,188,1021
1875,194,347
1875,201,520
1876,44,180
1876,185,694
1876,188,1022
1876,194,348
1876,201,521
1877,44,292
1877,186,261
1877,188,1023
1877,194,349
1877,200,702
1878,44,182
1878,176,475
1878,185,695
1878,188,1024
1878,200,703
1879,44,183
1879,176,476
1879,180,534
1879,188,1025
1879,200,704
1880,44,184
1880,180,535
1880,188,1026
1880,193,127
1880,200,705
1881,44,185
1881,175,349
1881,180,536
1881,188,1027
1881,198,281
1882,44,186
1882,180,537
1882,188,1028
1882,195,114
1882,200,706
1883,44,187
1883,175,350
1883,180,538
1883,188,1029
1883,200,707
1884,44,188
1884,176,477
1884,180,539
1884,188,1030
1884,200,708
1885,44,189
1885,185,696
1885,188,1031
1885,196,97
1885,200,709
1886,44,190
1886,185,697
1886,187,21
1886,193,128
1886,200,710
1887,44,191
1887,185,698
1887,188,1032
1887,193,129
1887,200,711
1888,44,192
1888,180,540
1888,188,1033
1888,194,350
1888,200,712
1889,44,193
1889,180,541
1889,188,1034
1889,196,98
1889,200,713
1890,44,194
1890,175,351
1890,180,542
1890,188,1035
1890,200,714
1891,44,195
1891,176,478
1891,180,543
1891,188,1036
1891,200,715
1892,44,196
1892,176,479
1892,180,544
1892,188,1037
1892,200,716
1893,44,197
1893,180,545
1893,188,1038
1893,193,130
1893,200,717
1894,44,198
1894,175,352
1894,185,699
1894,189,154
1894,200,718
1895,44,199
1895,176,480
1895,185,700
1895,198,454
1895,200,719
1896,44,200
1896,185,701
1896,188,1040
1896,193,131
1896,200,720
1897,44,201
1897,186,262
1897,188,1041
1897,196,99
1897,200,721
1898,38,7
1898,180,546
1898,194,351
1898,201,522
1899,38,8
1899,177,160
1899,180,547
1899,201,523
1900,38,9
1900,175,353
1900,180,548
1900,201,524
1901,38,10
1901,175,354
1901,180,549
1901,201,525
1902,38,11
1902,180,550
1902,194,352
1902,201,526
1903,38,12
1903,176,481
1903,180,551
1903,201,527
1904,38,13
1904,180,552
1904,192,102
1904,201,528
1905,38,14
1905,180,553
1905,192,103
1905,201,529
1906,38,15
1906,180,554
1906,192,104
1906,201,530
1907,38,16
1907,176,482
1907,180,555
1907,201,531
1908,32,1
1908,42,2
1908,174,3
1908,175,4
1908,178,5
1908,179,6
1908,181,7
1908,189,8
1908,197,9
1908,201,10
1909,42,92
1909,179,224
1909,189,156
1909,196,100
1909,201,533
1910,42,93
1910,179,225
1910,188,1042
1910,195,115
1910,201,534
1911,42,94
1911,179,226
1911,189,157
1911,196,101
1911,201,535
1912,42,95
1912,177,161
1912,179,227
1912,201,536
1913,42,96
1913,179,228
1913,189,158
1913,194,353
1913,201,537
1914,42,97
1914,179,229
1914,188,1043
1914,194,354
1914,201,538
1915,42,98
1915,177,162
1915,179,230
1915,188,1044
1915,201,539
1916,42,99
1916,177,163
1916,179,231
1916,189,159
1916,201,540
1917,42,100
1917,179,232
1917,189,160
1917,194,355
1917,201,541
1918,42,101
1918,175,356
1918,179,233
1918,189,161
1918,201,542
1919,42,102
1919,176,483
1919,179,234
1919,188,1045
1919,201,543
1920,42,103
1920,177,164
1920,179,235
1920,201,544
1921,42,104
1921,176,484
1921,179,236
1921,189,162
1921,201,545
1922,42,105
1922,177,165
1922,179,237
1922,189,163
1922,201,546
1923,42,106
1923,177,166
1923,179,238
1923,189,164
1923,201,547
1924,42,107
1924,179,239
1924,189,165
1924,196,102
1924,201,548
1925,42,108
1925,175,357
1925,179,240
1925,189,166
1925,201,549
1926,42,109
1926,176,485
1926,179,241
1926,189,167
1926,201,550
1927,42,110
1927,179,242
1927,188,1046
1927,193,132
1927,201,551
1928,42,111
1928,175,358
1928,179,243
1928,188,1047
1928,201,552
1929,42,112
1929,175,359
1929,179,244
1929,189,168
1929,201,553
1930,42,113
1930,177,167
1930,179,245
1930,189,169
1930,201,554
1931,42,114
1931,177,168
1931,179,246
1931,188,1048
1931,201,555
1932,42,115
1932,179,247
1932,188,1049
1932,194,356
1932,201,556
1933,42,116
1933,177,169
1933,179,248
1933,188,1050
1933,201,557
1934,42,117
1934,179,249
1934,188,1051
1934,194,357
1934,201,558
1935,42,118
1935,179,250
1935,189,170
1935,194,358
1935,201,559
1936,42,119
1936,175,360
1936,179,251
1936,189,171
1936,201,560
1937,42,120
1937,177,170
1937,179,252
1937,188,1052
1937,201,561
1938,42,121
1938,179,253
1938,188,1053
1938,195,116
1938,201,562
1939,42,122
1939,179,254
1939,189,172
1939,195,117
1939,201,563
1940,42,123
1940,179,255
1940,189,173
1940,194,359
1940,201,564
1941,42,124
1941,179,256
1941,188,1054
1941,195,118
1941,201,565
1942,42,125
1942,179,257
1942,189,174
1942,193,133
1942,201,566
1943,42,126
1943,175,361
1943,179,258
1943,190,42
1943,201,567
1944,42,127
1944,179,259
1944,190,43
1944,195,119
1944,201,568
1945,42,128
1945,176,486
1945,179,260
1945,189,175
1945,201,569
1946,42,129
1946,176,487
1946,179,261
1946,189,176
1946,201,570
1947,42,130
1947,179,262
1947,190,44
1947,195,120
1947,201,571
1948,42,131
1948,177,171
1948,179,263
1948,189,177
1948,201,572
1949,42,132
1949,177,172
1949,179,264
1949,189,178
1949,201,573
1950,42,133
1950,179,265
1950,189,179
1950,194,360
1950,201,574
1951,42,134
1951,177,173
1951,179,266
1951,189,180
1951,201,575
1952,42,135
1952,175,362
1952,179,267
1952,188,1055
1952,201,576
1953,42,136
1953,179,268
1953,189,181
1953,194,361
1953,201,577
1954,42,137
1954,177,174
1954,179,269
1954,188,1056
1954,201,578
1955,42,138
1955,175,363
1955,179,270
1955,188,1057
1955,201,579
1956,42,139
1956,179,271
1956,188,1058
1956,195,121
1956,201,580
1957,42,140
1957,176,488
1957,179,272
1957,189,182
1957,201,581
1958,42,141
1958,179,273
1958,190,45
1958,196,103
1958,201,582
1959,42,142
1959,179,274
1959,190,46
1959,194,362
1959,201,583
1960,42,143
1960,179,275
1960,189,183
1960,196,104
1960,201,584
1961,42,144
1961,179,276
1961,189,184
1961,194,363
1961,201,585
1962,42,145
1962,177,175
1962,179,277
1962,189,185
1962,201,586
1963,42,146
1963,179,278
1963,188,1059
1963,194,364
1963,201,587
1964,42,147
1964,179,279
1964,188,1060
1964,196,105
1964,201,588
1965,32,1
1965,43,2
1965,174,3
1965,177,4
1965,178,5
1965,179,6
1965,181,7
1965,188,8
1965,197,9
1965,200,10
1965,217,11
1966,43,1
1966,176,2
1966,179,3
1966,188,4
1966,199,5
1966,217,6
1967,43,1
1967,179,2
1967,188,3
1967,196,4
1967,199,5
1967,217,6
1968,31,7
1968,32,5
1968,53,6
1968,197,3
1968,201,4
1968,216,1
1968,217,2
1969,43,137
1969,179,284
1969,188,1065
1969,194,365
1969,199,453
1970,43,138
1970,176,490
1970,179,285
1970,188,1066
1970,198,282
1971,43,139
1971,179,286
1971,188,1067
1971,194,366
1971,199,454
1972,43,140
1972,177,178
1972,179,287
1972,188,1068
1972,200,724
1973,43,141
1973,176,491
1973,179,288
1973,188,1069
1973,198,283
1974,43,142
1974,175,364
1974,179,289
1974,188,1070
1974,198,284
1975,43,143
1975,179,290
1975,188,1071
1975,194,367
1975,199,455
1976,43,144
1976,177,179
1976,180,556
1976,198,455
1976,199,456
1977,43,145
1977,176,492
1977,179,291
1977,188,1073
1977,198,285
1978,43,146
1978,175,365
1978,179,292
1978,188,1074
1978,199,457
1979,43,147
1979,179,293
1979,188,1075
1979,194,368
1979,199,458
1980,43,148
1980,175,366
1980,179,294
1980,188,1076
1980,199,459
1981,43,149
1981,179,295
1981,188,1077
1981,193,134
1981,199,460
1982,43,150
1982,176,493
1982,179,296
1982,188,1078
1982,199,461
1983,43,151
1983,179,297
1983,188,1079
1983,194,369
1983,199,462
1984,43,152
1984,179,298
1984,188,1080
1984,196,107
1984,199,463
1985,43,153
1985,176,494
1985,179,299
1985,188,1081
1985,198,286
1986,43,154
1986,177,180
1986,179,300
1986,188,1082
1986,198,287
1987,43,155
1987,177,181
1987,179,301
1987,188,1083
1987,199,464
1988,43,156
1988,179,302
1988,188,1084
1988,194,370
1988,199,465
1989,43,157
1989,175,367
1989,179,303
1989,188,1085
1989,199,466
1990,43,158
1990,180,557
1990,188,1086
1990,194,371
1990,199,467
1991,43,159
1991,177,182
1991,179,304
1991,188,1087
1991,198,288
1992,43,160
1992,180,558
1992,188,1088
1992,194,372
1992,199,468
1993,43,161
1993,179,305
1993,188,1089
1993,194,373
1993,198,289
1994,43,162
1994,180,559
1994,188,1090
1994,196,108
1994,198,290
1995,43,163
1995,176,495
1995,179,306
1995,188,1091
1995,199,469
1996,43,164
1996,179,307
1996,188,1092
1996,194,374
1996,199,470
1997,43,165
1997,175,368
1997,179,308
1997,188,1093
1997,199,471
1998,43,166
1998,179,309
1998,188,1094
1998,194,375
1998,198,291
1999,43,167
1999,176,496
1999,180,560
1999,198,292
1999,201,828
2000,43,168
2000,179,310
2000,188,1096
2000,194,376
2000,199,472
2001,43,169
2001,179,311
2001,194,377
2001,199,473
2001,201,829
2002,43,170
2002,179,312
2002,188,1098
2002,194,378
2002,200,727
2003,43,171
2003,179,313
2003,188,1099
2003,194,379
2003,200,728
2004,43,172
2004,175,369
2004,179,314
2004,188,1100
2004,198,293
2005,43,173
2005,179,315
2005,188,1101
2005,194,380
2005,199,474
2006,43,174
2006,175,370
2006,179,316
2006,188,1102
2006,199,475
2007,43,175
2007,179,317
2007,188,1103
2007,194,381
2007,199,476
2008,43,176
2008,179,318
2008,188,1104
2008,194,382
2008,199,477
2009,43,177
2009,175,371
2009,180,561
2009,188,1105
2009,199,478
2010,43,178
2010,175,372
2010,180,562
2010,188,1106
2010,200,729
2011,43,179
2011,180,563
2011,188,1107
2011,194,383
2011,199,479
2012,43,180
2012,180,564
2012,188,1108
2012,194,384
2012,198,294
2013,43,181
2013,180,565
2013,188,1109
2013,194,385
2013,199,480
2014,43,182
2014,177,183
2014,180,566
2014,188,1110
2014,199,481
2015,43,183
2015,175,373
2015,180,567
2015,188,1111
2015,200,730
2016,43,184
2016,179,319
2016,188,1112
2016,195,122
2016,200,731
2017,43,185
2017,177,184
2017,179,320
2017,188,1113
2017,200,732
2018,43,186
2018,176,497
2018,179,321
2018,199,482
2018,201,830
2019,43,187
2019,176,498
2019,179,322
2019,188,1115
2019,198,295
2020,43,188
2020,176,499
2020,179,323
2020,198,296
2020,199,754
2021,43,189
2021,177,185
2021,179,324
2021,188,1117
2021,199,483
2022,43,190
2022,177,186
2022,179,325
2022,188,1118
2022,198,297
2023,43,191
2023,177,187
2023,179,326
2023,188,1119
2023,199,484
2024,43,192
2024,175,374
2024,179,327
2024,188,1120
2024,198,298
2025,43,193
2025,177,188
2025,179,328
2025,188,1121
2025,199,485
2026,43,194
2026,176,500
2026,179,329
2026,188,1122
2026,198,299
2027,43,195
2027,177,189
2027,179,330
2027,188,1123
2027,200,734
2028,43,196
2028,179,331
2028,188,1124
2028,196,109
2028,198,300
2029,43,197
2029,179,332
2029,188,1125
2029,194,386
2029,200,735
2030,43,198
2030,177,190
2030,180,568
2030,187,22
2030,198,301
2031,43,199
2031,176,501
2031,179,333
2031,198,302
2031,201,831
2032,43,200
2032,177,191
2032,179,334
2032,188,1127
2032,199,486
2033,43,201
2033,177,192
2033,179,335
2033,188,1128
2033,199,487
2034,43,202
2034,177,193
2034,179,336
2034,188,1129
2034,199,488
2035,43,203
2035,175,375
2035,179,337
2035,188,1130
2035,198,303
2036,43,204
2036,175,376
2036,179,338
2036,198,304
2036,201,832
2037,43,205
2037,177,194
2037,179,339
2037,188,1132
2037,200,738
2038,43,206
2038,175,377
2038,179,340
2038,188,1133
2038,198,305
2039,43,207
2039,177,195
2039,179,341
2039,188,1134
2039,200,739
2040,43,208
2040,179,342
2040,188,1135
2040,194,387
2040,199,489
2041,43,209
2041,180,569
2041,188,1136
2041,194,388
2041,200,740
2042,43,210
2042,177,196
2042,179,343
2042,188,1137
2042,200,741
2043,43,211
2043,175,378
2043,179,344
2043,188,1138
2043,198,306
2044,43,212
2044,177,197
2044,179,345
2044,188,1139
2044,200,742
2045,43,213
2045,179,346
2045,188,1140
2045,194,389
2045,198,307
2046,43,214
2046,177,198
2046,179,347
2046,188,1141
2046,200,743
2047,43,215
2047,176,502
2047,179,348
2047,188,1142
2047,198,308
2048,43,216
2048,175,379
2048,180,570
2048,188,1143
2048,200,744
2049,43,217
2049,177,199
2049,179,349
2049,188,1144
2049,200,745
2050,43,218
2050,179,350
2050,188,1145
2050,194,390
2050,200,746
2051,43,219
2051,179,351
2051,188,1146
2051,194,391
2051,200,747
2052,43,220
2052,180,571
2052,188,1147
2052,194,392
2052,199,490
2053,43,221
2053,179,352
2053,188,1148
2053,195,123
2053,200,748
2054,43,222
2054,179,353
2054,188,1149
2054,196,110
2054,198,309
2055,43,223
2055,179,354
2055,188,1150
2055,192,105
2055,198,456
2055,199,491
2056,43,224
2056,179,355
2056,188,1151
2056,194,393
2056,199,492
2057,43,225
2057,177,200
2057,180,572
2057,188,1152
2057,200,749
2058,43,226
2058,176,503
2058,179,356
2058,188,1153
2058,199,493
2059,43,227
2059,177,201
2059,179,357
2059,188,1154
2059,200,750
2060,43,228
2060,175,380
2060,179,358
2060,188,1155
2060,200,751
2061,43,229
2061,177,202
2061,179,359
2061,188,1156
2061,200,752
2062,43,230
2062,179,360
2062,188,1157
2062,194,394
2062,200,753
2063,43,231
2063,179,361
2063,188,1158
2063,196,111
2063,198,310
2064,43,232
2064,175,381
2064,179,362
2064,189,186
2064,198,311
2065,43,233
2065,179,363
2065,189,187
2065,192,106
2065,198,312
2066,43,234
2066,179,364
2066,189,188
2066,194,395
2066,199,494
2067,43,235
2067,176,504
2067,179,365
2067,189,189
2067,199,495
2068,43,236
2068,175,382
2068,179,366
2068,189,190
2068,198,457
2068,200,754
2069,43,237
2069,179,367
2069,189,191
2069,194,396
2069,200,755
2070,43,238
2070,177,203
2070,179,368
2070,189,192
2070,198,313
2071,43,239
2071,176,505
2071,179,369
2071,189,193
2071,198,314
2072,43,240
2072,176,506
2072,179,370
2072,189,194
2072,199,496
2073,43,241
2073,179,371
2073,189,195
2073,194,397
2073,200,756
2074,43,242
2074,179,372
2074,189,196
2074,196,112
2074,200,757
2075,43,243
2075,179,373
2075,189,197
2075,196,113
2075,200,758
2076,43,244
2076,176,507
2076,179,374
2076,189,198
2076,199,497
2077,43,245
2077,176,508
2077,179,375
2077,189,199
2077,199,498
2078,43,246
2078,175,383
2078,179,376
2078,189,200
2078,198,315
2079,43,247
2079,177,204
2079,179,377
2079,189,201
2079,198,316
2080,43,248
2080,175,384
2080,179,378
2080,189,202
2080,198,317
2081,43,249
2081,176,509
2081,179,379
2081,189,203
2081,199,499
2082,43,250
2082,175,385
2082,179,380
2082,189,204
2082,198,318
2083,43,251
2083,176,510
2083,179,381
2083,189,205
2083,198,319
2084,43,252
2084,179,382
2084,189,206
2084,194,398
2084,199,500
2085,43,253
2085,176,511
2085,179,383
2085,189,207
2085,198,320
2086,43,254
2086,179,384
2086,189,208
2086,194,399
2086,199,501
2087,43,255
2087,177,205
2087,179,385
2087,189,209
2087,200,759
2088,43,256
2088,175,386
2088,179,386
2088,189,210
2088,198,321
2089,43,257
2089,175,387
2089,179,387
2089,189,211
2089,198,322
2090,43,258
2090,176,512
2090,179,388
2090,189,212
2090,198,323
2091,43,259
2091,175,388
2091,179,389
2091,189,213
2091,200,760
2092,43,260
2092,179,390
2092,189,214
2092,194,400
2092,198,458
2092,199,502
2093,43,261
2093,175,389
2093,179,391
2093,189,215
2093,200,761
2094,43,262
2094,176,513
2094,179,392
2094,189,216
2094,198,324
2095,43,263
2095,175,390
2095,179,393
2095,189,217
2095,200,762
2096,43,264
2096,179,394
2096,189,218
2096,195,124
2096,200,763
2097,43,265
